id,created_at,text
1343240357170061316,2020-12-27 17:00:32,"End of Year Sale Alert 🚨 Get 25% off @KKWBEAUTY &amp; @KKWFRAGRANCE sitewide using code HOLIDAY25 at checkout on https://t.co/q8fZm9OWFU and https://t.co/xjPANH3Vpg. Exclusions apply. Offer ends Sunday, 1.03 at 11:59PM PT #KKWBEAUTY #KKWFRAGRANCE https://t.co/zDAL4FhPBb"
1342683611498045443,2020-12-26 04:08:13,"New Sunday Service Choir Music: Emmanuel 🕊🕊🕊 

https://t.co/bVGPJDijgh https://t.co/VRh9V1lxAb"
1342682288069488640,2020-12-26 04:02:57,It was perfect to dress up and celebrate w just the fam this year. I hope everyone had a healthy and happy holiday ❤️💚 https://t.co/uzbpbOK5Kr
1342682266171023360,2020-12-26 04:02:52,A special thanks to @danielroseberry @schiaparelli for my amazing gown that made me feel festive this year even though our Christmas Eve party was cancelled. https://t.co/hTOSmITT55
1342682259091025922,2020-12-26 04:02:51,Merry Christmas to all and to all a good night!  🎄 https://t.co/S6dQptLaan
1342679610643927041,2020-12-26 03:52:19,Christmas at Kourtney’s 🎄❤️💚🎄 https://t.co/y0WpcVAe5h
1342679602553118723,2020-12-26 03:52:17,Christmas at Kourtney’s 🎄❤️💚🎄 https://t.co/qQYE6sHVFU
1342679583439642626,2020-12-26 03:52:13,Christmas at Kourtney’s 🎄❤️💚🎄 https://t.co/CDhfTMQv9o
1342651408173199360,2020-12-26 02:00:15,Merry Christmas from The Grinch 💚 and Santa ❤️ https://t.co/sCfo32iqJv
1341858278653964288,2020-12-23 21:28:38,"Looking for a last-minute, easy gift? @SKIMS e-gift cards start at $25+ and only take minutes to purchase online at https://t.co/Qsy51Sl2Sd. #SKIMS https://t.co/t0ueW84Hzz"
1341858237000409096,2020-12-23 21:28:28,"Looking for a last-minute, easy gift? @KKWFRAGRANCE e-gift cards start at $30+ and only take minutes to purchase online at https://t.co/tbQezJJIwC. #KKWFRAGRANCE https://t.co/wQ9QMTU5LA"
1341858177063800833,2020-12-23 21:28:14,"Looking for a last-minute, easy gift? @kkwbeauty e-gift cards start at $30+ and only take minutes to purchase online at https://t.co/PoBZ3byUQI. #KKWBEAUTY https://t.co/OPyJpoKuUQ"
1341773932425322498,2020-12-23 15:53:29,Tahoe w the fam https://t.co/wGqU76Ci6O
1341415299191431172,2020-12-22 16:08:24,FREEZN SZN https://t.co/39sQv9Kdbf
1341081065289641985,2020-12-21 18:00:16,Hey guys! 2020 has been hard and many are worried about paying rent or putting food on their table- I want to spread the love by sending $500 to 1000 people. Send me your $cashtag below with #KKWHoliday 🎄🎁 #partner https://t.co/aHV4COQUvd
1341078711370584065,2020-12-21 17:50:55,Owner of 5 refrigerators 😂😂😂 https://t.co/Whrxd1SHBG
1341075492925927424,2020-12-21 17:38:08,Say it louder for the people in the back!!!!! 😉🤸🏼‍♂️⛷💪🏼 https://t.co/GOMXde5zSM
1341074556614635520,2020-12-21 17:34:24,💥💥💥 https://t.co/OgFtldZtCo
1341074530563989504,2020-12-21 17:34:18,⛸ https://t.co/slN3o8l7f1
1339978849405313032,2020-12-18 17:00:27,"Veneda &amp; her husband for @SKIMS BOYFRIEND!! Veneda is my stylist! We took your boyfriend’s favorite tees, tanks and boxers and made them yours. Shop now in 11 colors and in sizes XXS - 4X exclusively at https://t.co/Qsy51Sl2Sd and enjoy free shipping on domestic orders over $75. https://t.co/KN2Sx4Gslj"
1339951229296893953,2020-12-18 15:10:42,💕 https://t.co/k1Xuw6VABN
1339456262266789888,2020-12-17 06:23:53,Sleepovers with your bestie are a must!  @lala https://t.co/YUzjuJbiCE
1339450974323273730,2020-12-17 06:02:52,I am so excited to announce that @SKIMS is now available in the Middle East at https://t.co/BieqXRx5yj and on the @OUNASS app. Shop now and receive your order in 2 hours within Dubai. https://t.co/r3oF2LEgzU https://t.co/FH1ZwKM89T
1338935605867196417,2020-12-15 19:54:59,"*GIVEAWAY* My Ultimate Gift Giveaway — Win over $1,000+ worth of items from @kkwbeauty, @kkwfragrance, &amp; @SKIMS.

To learn more about the giveaway, go to @kkwbeauty, @kkwfragrance, and @SKIMS Instagram page &amp; read the caption under the #KIMSULTIMATEGIFT photo above. https://t.co/ewCKPkzmwI"
1338891745678028800,2020-12-15 17:00:42,Join the waitlist now at https://t.co/Qsy51Sl2Sd to receive early access to shop. https://t.co/7enMxXWapH
1338891587170996224,2020-12-15 17:00:04,"COMING DECEMBER 18: @SKIMS BOYFRIEND — our first unisex collection of loungewear. We took your boyfriend’s favorite tees, tanks, and boxers and made them yours with super soft jersey and classic SKIMS details. Launching in 11 colors &amp; in sizes XXS - 4X on Friday, 12.18 at 9AM PT https://t.co/GgaMl5CjKN"
1338656230957518850,2020-12-15 01:24:51,“whatever’s meant to be will be”. And her water broke the night before Mason’s bday and little Reign was born on Mason’s day! Happy Birthday to the coolest boys in the world!!!! https://t.co/z0jiudh50q
1338656144877817856,2020-12-15 01:24:30,Happy Birthday Mason and Reign. Birthday twins but 5 years apart. I remember when @kourtneykardash was pregnant with Reign and it started to get close to Mason’s bday I suggested she induce so that they don’t have the same birthday but she said her famous phrase https://t.co/l2k5eSpS3T
1338546588344528896,2020-12-14 18:09:10,It’s National Free Shipping Day!!! Today only get @kkwbeauty &amp; @KKWFRAGRANCE Free Standard Domestic Shipping with code FREESHIPPING at https://t.co/PoBZ3byUQI &amp; https://t.co/tbQezJJIwC. Ends tonight at 11:59PM PT #NationalFreeShippingDay
1338544568522977281,2020-12-14 18:01:08,Just added some new items to my #KardashianKloset ✨ Check them out now https://t.co/ipcjzvu0o6
1338531351738408963,2020-12-14 17:08:37,JUST DROPPED: @SKIMS BACKLESS SHAPEWEAR — flawless solutions that shape and enhance your curves with innovative levels of invisible sculpting support. Shop Backless Shapewear now in 5 colors and in sizes XXS - 5X and enjoy free shipping on domestic orders over $75. https://t.co/U25plDa291
1338363266171596801,2020-12-14 06:00:42,I am so excited to announce that @SKIMS will be available in the Middle East at https://t.co/BieqXRx5yj on December 17! @Ounass https://t.co/Rh7GT79Oaz
1337233586035027970,2020-12-11 03:11:46,"I could go on and on about what an amazing person Brandon was. I do know he left this earth feeling supported and loved and at peace. 🕊 
This just has to change: our system is so fucked up"
1337233585296863235,2020-12-11 03:11:45,We would talk about music a lot and how he’s gotten into classical music lately to soothe his soul. He’s a master at crochet amd would laugh that if someone just saw his cell they would think it was a grandmas cell.
1337233584529215491,2020-12-11 03:11:45,With the public support he felt the shame could go away and it validated him to his family that the world also knew he was better then his teenage self.
1337233583635881985,2020-12-11 03:11:45,"The most important thing to him that he said was a gift to his mom, sister, daughters and family was the validation the public support gave to his family. His family knew him inside and knew he wasn’t his mistake he made as a teenager but he was sad his family felt shame."
1337233582818021376,2020-12-11 03:11:45,His main message that he learned in his life was to not hang out with the wrong crowd. That was so important to him that he shared that with the youth. It got him caught up and he made poor choices.
1337233581983358979,2020-12-11 03:11:45,Brandon wanted me to tell every single person who worked on his behalf supporting him in any way a huge thank you. He was certain he was gonna have the chance to tell you all himself and write you all letters but he told me to tell you all how grateful he is for you!
1337233581257715713,2020-12-11 03:11:45,"As he was in the chair his attorney called me and they just had their last call and said this...
Brandon said he loves you and wants to say thank you again
He said he doesn’t feel too claustrophobic in the chair. 💔"
1337233580397899779,2020-12-11 03:11:44,"🕊🕊🕊     
🕊🕊🕊

I’m so messed up right now. 
They killed Brandon. 
He was such a reformed person. So hopeful and positive until the end. More importantly he is sorry, so sorry for the hurt and pain he has caused others."
1337156260735705090,2020-12-10 22:04:30,"We didn’t say goodbye bc we wanted to be hopeful that we would talk again, we said talk to you soon! 💔"
1337156192553095169,2020-12-10 22:04:14,"When he told me he’s claustrophobic and they offered to give him a shot of Sedative to calm him down before they put him in the chair and he just didn’t want to panic, I literally lost it. I had to mute my phone so he wouldn’t hear me cry like that 😭"
1337156101469597696,2020-12-10 22:03:52,"Just spoke to Brandon for what will likely be the last time. Hardest call I’ve ever had. Brandon, selfless as always, was focused on his family and making sure they are ok. He told me not to cry because our fight isn’t over. 😢"
1337155390258155520,2020-12-10 22:01:02,They are premeditating his murder and there’s nothing we can do about it!!!
1337155151707172869,2020-12-10 22:00:05,"1 hour until Brandon Bernard will be executed. It’s #HumanRightsDay and here in the United States we are executing someone who was 18 at the time of the crime, was not the shooter and has rehabilitated himself. So shameful. 💔"
1337141454221815808,2020-12-10 21:05:40,"I stand by what I have always said, I can empathize and feel pain for the victims and their families.  Killing Brandon will not bring them back and I believe in my heart of hearts killing him isn’t right. What Brandon did was wrong, but killing him won’t make things right."
1337140086899699723,2020-12-10 21:00:14,"2 hours until Brandon Bernard is executed. My heart breaks for everyone involved, including the victims families and in no way am I diminishing the loss their family has been through."
1337127121190326272,2020-12-10 20:08:42,"Terrible news from the 7th circuit: 

IT IS ORDERED that the Emergency Motion for Stay of Execution Pending Appeal is
DENIED.

This is why judges matter. #SaveBrandonBernard"
1337125882767544320,2020-12-10 20:03:47,Brandon Bernard will be executed in 3 hours. 💔
1337109873784483843,2020-12-10 19:00:10,4 hours until Brandon Bernard will be executed 💔
1337096049668857866,2020-12-10 18:05:14,"Something special I learned about #BrandonBernard is that in addition to his work with youth, he also really likes to crochet. He told me this week he wishes he had more time before his execution so he could crochet me a blanket."
1337094735362744321,2020-12-10 18:00:01,Brandon Bernard will be executed in 5 hours and all I can think about is his family and children and how they will feel when their loved one is gone. 😢💔
1337079670995607553,2020-12-10 17:00:09,Been crying all morning. Brandon Bernard will be executed in 6 hours.
1337065587965652995,2020-12-10 16:04:12,For #HumanRightsDay let’s take a moment to recognize the humanity of the men and women living behind bars here in the United States. I’ve met a lot of incredible people inside prisons and jails. What’s something special about someone you know who is or has been incarcerated?
1336903988000796672,2020-12-10 05:22:03,Learn about Brandon Bernard https://t.co/YWMD6sZXs6
1336903499293011969,2020-12-10 05:20:07,"If executed tomorrow, Brandon will die having never been able to touch his children.  All his visits with them have been behind glass, though this has not deterred him from being the best father he can be from prison. https://t.co/aMPBr1As1w"
1336883494526529536,2020-12-10 04:00:37,How can you help save Brandon’s life?  You can tweet @realDonaldTrump and ask him to #SaveBrandonBernard. https://t.co/kAfoi4oFxP
1336856943068057606,2020-12-10 02:15:07,"#BrandonBernard should not be executed:
1. He was 18 at the time.
2. He was not the shooter.
3. The prosecutor and 5 of the jurors now support clemency.
4. He’s spent decades in prison w/out a write up, helping at risk youth.
5. There’s bipartisan support for his commutation. https://t.co/18GugdtuOs"
1336837635403362304,2020-12-10 00:58:24,"24 hours until Brandon Bernard is executed. Please keep calling and asking @realDonaldTrump to commute his sentence!

(202) 456-1414

https://t.co/EuUlsrjF7v"
1336787190961958912,2020-12-09 21:37:57,conservatives agree- Brandon Bernard should not be executed. https://t.co/54o1bpNRHc
1336777858769883139,2020-12-09 21:00:52,"Most of the time executions happen, in our names, without a lot of attention given to them.  This is unacceptable.  For the next 24 hours I will be tweeting about Brandon and his case and why his life should be spared by @realDonaldTrump."
1336743143191048195,2020-12-09 18:42:55,"Brandon Bernard, a 40-year-old father is going to be executed tomorrow by our federal government. Having gotten to know Brandon, I am heartbroken about this execution. I’m calling on @realDonaldTrump to grant Brandon a commutation and allow him to live out his sentence in prison. https://t.co/soccUQFmac"
1336738715750850564,2020-12-09 18:25:19,https://t.co/vvIqy40KSK
1336738709325172737,2020-12-09 18:25:18,I love this @skims shoot w @sandycandykim for @SSENSE. https://t.co/GLucFTo8TN
1336738700470923264,2020-12-09 18:25:16,I’m so excited to announce that @SKIMS is now available at @SSENSE! Shop the SKIMS pieces you love now at https://t.co/1NxsRIuTmD. https://t.co/FKWsLTEYHq
1336390267042197504,2020-12-08 19:20:43,Dior Men @dior @mrkimjones https://t.co/CBoRxlBl2v
1336389943841710080,2020-12-08 19:19:26,Dior Men @dior @mrkimjones https://t.co/feq7ZLjYlQ
1336389853102157825,2020-12-08 19:19:04,Dior Men @Dior @mrkimjones https://t.co/zPeKdMlyBm
1336367106397523970,2020-12-08 17:48:41,Inner Peace https://t.co/uBNZAsjHHj
1336356526387322884,2020-12-08 17:06:38,"12 Days of Christmas – @KKWFRAGRANCE Day 8: Buy one #KKWDIAMOND, get second 40%. Offer ends tonight at 11:59PM PT exclusively at https://t.co/mIzjyY5rUY #KKWFRAGRANCE https://t.co/doFs2ZxcOl"
1336356481843814405,2020-12-08 17:06:28,12 Days of Christmas – @KKWBEAUTY Day 8: Get 2 Nude Glosses for $36. Offer ends tonight at 11:59PM PT exclusively at https://t.co/AqklubKtW5 #KKWBEAUTY https://t.co/yVbmhV4sJl
1336354881859444736,2020-12-08 17:00:06,"Set your alarm! Our @SKIMS Essential Bodysuit collection is coming back soon in our best selling colors and styles, plus 2 new crisp colors for winter. Essential Bodysuits drop on Thursday, December 10 at 9AM PT / 12PM ET in 6 colors and in sizes XXS - 5X. Join the waitlist now. https://t.co/QGKEy6UZbA"
1336126886854979584,2020-12-08 01:54:08,My sweet babies https://t.co/2MMZy5mQai
1336126812611616771,2020-12-08 01:53:50,My sweet babies https://t.co/sYcvnlTYjC
1336054282961956872,2020-12-07 21:05:38,More people will see the justice they deserve soon. @GeorgeGascon
1336054282089541634,2020-12-07 21:05:38,"Los Angeles County is the largest jail system in the country, and its home to the largest jurisdiction in the state. These changes out of the DA’s office are the change we’ve been waiting for, and I hope they have a ripple effect across the country."
1336023888392810501,2020-12-07 19:04:51,Always find your light! ✨ https://t.co/0fEyuMXkVs
1335998548756877313,2020-12-07 17:24:10,Proverbs 24:11   rescue those who are unjustly sentenced to death; don’t stand back and let them die.
1335996109689401353,2020-12-07 17:14:28,It’s my favorite too! I live in our new long slip dress https://t.co/CgfuPnfmjT
1335995868386906112,2020-12-07 17:13:31,🤍 https://t.co/Mo6S2j2eFv
1335995590312931331,2020-12-07 17:12:24,"12 Days of Christmas – @KKWFRAGRANCE Day 7: Buy one Trio Purse Spray, get second 40% off. Offer ends tonight at 11:59PM PT exclusively at https://t.co/13dgkyABFC #KKWFRAGRANCE https://t.co/0LZkvzx1rW"
1335994352489947137,2020-12-07 17:07:29,"12 Days of Christmas – @KKWBEAUTY Day 7: Create Your Own Lip Trio - Gloss, Lipstick &amp; Lip Liner - for $32 (up to $18 savings) Offer ends tonight at 11:59PM PT exclusively at https://t.co/KRnH6HLepJ #KKWBEAUTY https://t.co/HMKh6UPog6"
1335992626353491970,2020-12-07 17:00:38,"JUST DROPPED: @SKIMS SOFT LOUNGE. Ease into the Holidays with our silkiest and stretchiest loungewear collection - available now in 6 rich colors, 7 chic styles, and sizes XXS - 4X. Shop now at https://t.co/Qsy51Sl2Sd and enjoy free shipping on domestic orders over $75. https://t.co/zmBMSHZT8U"
1335633593524228102,2020-12-06 17:13:58,"12 Days of Christmas – @KKWFRAGRANCE Day 6: Buy one #KKWBODY fragrance, get one KKW BODY fragrance 40% off. Offer ends tonight at 11:59PM PT exclusively at https://t.co/T9IbLCNsDw #KKWFRAGRANCE https://t.co/kfGeNDCJ7k"
1335633376221548549,2020-12-06 17:13:06,12 Days of Christmas – @KKWBEAUTY Day 6: Shop 20% off Body &amp; #Opalescent collections. Offer ends tonight at 11:59PM PT exclusively at https://t.co/mtErhSIHmR #KKWBEAUTY https://t.co/wPjFpfKXC4
1335282492392140800,2020-12-05 17:58:49,My baby 🤍 https://t.co/BALaH9Shm3
1335277231606804483,2020-12-05 17:37:54,"12 Days of Christmas – @KKWFRAGRANCE Day 5: Buy one #KKWxKRIS or Diamond Kim, get second 40% off. Offer ends tonight at 11:59PM PT exclusively at https://t.co/DMmdhokD62 #KKWFRAGRANCE https://t.co/2UATzo66z6"
1335276350400307200,2020-12-05 17:34:24,"12 Days of Christmas – @KKWBEAUTY Day 5: Buy one 10-pan Eyeshadow Palette, get one full-size Mascara for free. Offer ends tonight at 11:59PM PT exclusively at https://t.co/lgOqsz2s6o #KKWBEAUTY https://t.co/c3vMeX3gIu"
1335234107333365760,2020-12-05 14:46:33,I know a drive to party isn’t ideal but it’s our times and you are so excited! You are always so joyful and bring so much joy into my soul every single day. You will always be my baby boy. Enjoy your golden bday this year Sainty! #5onthe5th!!! https://t.co/F6R3Jd6rXg
1335234027452854274,2020-12-05 14:46:14,My baby Saint turns 5 today. One of my life’s soul mates. Every year I interview my kids and ask them the same exact questions about life. Saint- I can’t wait to see how you’ve grown and how you answers these questions as a 5 year old and show them to you when you’re big. https://t.co/ZzNtViEF0y
1334905514174636034,2020-12-04 17:00:50,12 Days of Christmas – @KKWFRAGRANCE Day 4: Shop 2 for $60. @KylieJenner Pink Lips and Red Lips. Offer ends tonight at 11:59PM PT exclusively at https://t.co/oWhubrYVyE #KKWFRAGRANCE https://t.co/EEzr4GIYU8
1334905485825335304,2020-12-04 17:00:43,"12 Days of Christmas – @KKWBEAUTY Day 4: Shop 50% off #SoooFire, Flashing Lights &amp; Ultra Lightbeams collections. Offer ends tonight at 11:59PM PT exclusively at https://t.co/kxWs0s7ytN #KKWBEAUTY https://t.co/OLd8NFLMO9"
1334884533976539139,2020-12-04 15:37:28,Coolness https://t.co/wAsrE46lOf
1334611674590978048,2020-12-03 21:33:13,🔥🔥🔥 https://t.co/89u2pN7CV6
1334571995573305346,2020-12-03 18:55:33,Another One 😂 https://t.co/evtcy6WS3x
1334545397923065868,2020-12-03 17:09:52,12 Days of Christmas — @KKWFRAGRANCE Day 3: Shop 20% Trio Purse Spray. Offer ends tonight at 11:59PM PT exclusively at https://t.co/JgCarIp9Pm #KKWFRAGRANCE https://t.co/0QhwPh5jvz
1334545334756929537,2020-12-03 17:09:37,12 Days of Christmas — @KKWBEAUTY Day 3: Two Lipsticks for $24. Offer ends tonight at 11:59PM PT exclusively at https://t.co/vwlaLPV7Br #KKWBEAU https://t.co/JJqjW264Xg
1334543412775804933,2020-12-03 17:01:58,"LAUNCHING MONDAY, DECEMBER 7: @SKIMS SOFT LOUNGE! Our best-selling silky soft and sleek loungewear is coming back with new elegant styles and luxe colors for the Holidays. Dropping in 6 colors, 7 styles, and sizes XXS - 4X on Monday, 12.7 at 9AM PT at https://t.co/Qsy51Sl2Sd. https://t.co/MwWzlZ7ep5"
1334351887684960257,2020-12-03 04:20:55,This was fun... https://t.co/aIzX5mfeB9
1334307518647062528,2020-12-03 01:24:37,Check out the new items that I’ve added to my store on #KardashianKloset ✨ https://t.co/ipcjzvu0o6
1334215792695668737,2020-12-02 19:20:08,Shop the bday collection now on https://t.co/rrbYqzbVsN
1334215758990159872,2020-12-02 19:20:00,Birthday Collection Shoot. I loved this day! Slide to see this purple eye !!! Fun fact... my room growing up was all lavender and purple has always been such a pretty color to me that’s why I wanted my birthday collection to have the prettiest purple palette! @kkwbeauty https://t.co/kTo0Tw12jx
1334180721985015808,2020-12-02 17:00:46,"12 Days of Christmas — @KKWFRAGRANCE Day 2: Buy one #KKWBODY fragrance, get second KKW BODY fragrance 40% off. Offer ends tonight at 11:59PM PT exclusively at https://t.co/VRf2rK7XHq #KKWBEAUTY https://t.co/DEfEkq8ItJ"
1334180692008312839,2020-12-02 17:00:39,"12 Days of Christmas — @KKWBEAUTY Day 2: Buy one full size Skin Perfecting Body Shimmer, get one Deluxe Travel Size Skin Perfecting Body Shimmer free. Offer ends tonight at 11:59PM PT exclusively at https://t.co/YdtPjZPLiz #KKWBEAUTY https://t.co/ggXvBejuwa"
1333882693726187530,2020-12-01 21:16:31,It was snowing in Calabasas for my holiday collection! Check it out now https://t.co/Mt7GN5Atq7 https://t.co/NkgbpWIBk8
1333821774975340545,2020-12-01 17:14:27,Surprise! @kkwbeauty Mini Mascara is available now. It's perfect as a stocking stuffer or taking with you on-the-go. Shop now for $10 at https://t.co/Q5r1170Vct https://t.co/sBT1OffSDI
1333818250078117891,2020-12-01 17:00:26,"Our @KKWBEAUTY &amp; @KKWFRAGRANCE 12 Days of Christmas starts today 🎄 Shop each day at 9AM PT for a new sale at https://t.co/VkvbK99OjC &amp; https://t.co/pR3v5wPUr4. Offers ends at 11:59PM PT.
Follow @KKWBEAUTY &amp; @KKWFRAGRANCE for exclusive access to the sales each day. https://t.co/mJWybYZLWg"
1333743046937153536,2020-12-01 12:01:36,I’m so excited to announce our @SKIMS Global launch today at @netaporter! The SKIMS pieces you love are now available online to our worldwide community at https://t.co/hl8ltq3FTk. https://t.co/HDx7Ie5hJN
1333468250513043457,2020-11-30 17:49:40,"Hey, I’m here for you... 🎵 @harryhudson https://t.co/GE9FhMcLAQ"
1333455797603475456,2020-11-30 17:00:11,LAST DAY to shop our @KKWBEAUTY &amp; @KKWFRAGRANCE Cyber Weekend Sale 🚨 Get #KKWBEAUTY 30% off sitewide at https://t.co/S8AtBpgioE &amp; #KKWFRAGRANCE 20% off sitewide at https://t.co/jpJ5oEq0h3. Exclusions apply. Ends TONIGHT at 11:59PM PT https://t.co/JNXhW5HDgQ
1333198039264190464,2020-11-29 23:55:56,"Our @KKWBEAUTY &amp; @KKWFRAGRANCE Cyber Weekend Sale continues ✨ Get #KKWBEAUTY 30% off sitewide at https://t.co/S8AtBpgioE &amp; #KKWFRAGRANCE 20% off sitewide at https://t.co/jpJ5oEq0h3. Exclusions apply. Ends Monday, 11.30 at 11:59PM PT https://t.co/MV6QFunIFc"
1333129185531994113,2020-11-29 19:22:20,"Hey guys Brandon’s case is even more urgent, he’s actually scheduled to be executed on December 10th not the 12th https://t.co/soccUQFmac"
1333114677874876416,2020-11-29 18:24:41,#HelpSaveBrandon https://t.co/arTt7I6pPY
1333114669884706816,2020-11-29 18:24:40,"Juror JF speaking out on Brandon’s Case
#HelpSaveBrandon https://t.co/Fy5UCPouGP"
1333114668777316353,2020-11-29 18:24:39,"Juror GM speaking out on Brandon’s Case
#HelpSaveBrandon https://t.co/Hpn7sxOlcK"
1333114667674300421,2020-11-29 18:24:39,Op-ed: I helped put Brandon Bernard on federal death row. I now think he should live. https://t.co/kaXhVpke8a
1333114666634141698,2020-11-29 18:24:39,"HOW YOU CAN HELP
For more info about the case &amp; to let President Trump know that you think Brandon's death sentence is unjust, please visit https://t.co/fhZYqGv11I &amp; add your name to the letter asking that Brandon's death sentence is commuted to life imprisonment #HelpSaveBrandon"
1333114665719767044,2020-11-29 18:24:39,"He has now been on death row for 20+ years with zero disciplinary write ups. He uses his time to reach out to at-risk youth, advising them to not stray from the Lord's path (or not follow in his teenage footsteps)."
1333114664822116352,2020-11-29 18:24:38,"Although all five teens were black, 11 of the 12 jurors were white.  This, coupled with the misleading and incomplete information the jury was given, deprived the boys of a fair trial.

Instead of being executed, Brandon could live out his sentence in prison."
1333114663949770755,2020-11-29 18:24:38,"Recently the prosecutor herself- the person who helped put Brandon on death row- has also come forward and
asked that his life be spared since he was the least culpable of the five teens involved."
1333114663068971009,2020-11-29 18:24:38,"In fact, two jurors who  have since stated that had they learned about Brandon's background or how at just a few months past 18 his brain was still developing, they would NOT have voted for the death penalty."
1333114662188150787,2020-11-29 18:24:38,"or how his homeless father had left him searching for protection in the streets.

His trial attorney also failed to tell the jury how remorseful he was or anything about his background.  We now know this testimony would have spared his life."
1333114661298966532,2020-11-29 18:24:37,"At trial Brandon's attorney fell short by not hiring any experts who could have explained to the jury why Brandon decided to leave the video game store that night or how he had grown up in an abusive home,"
1333114660388823040,2020-11-29 18:24:37,"The gunman then turned to Brandon, gun still in hand, and told him to light the car Todd and Stacie lay in on fire to destroy the evidence.  Brandon believed both were dead, though Stacie was not, and was fearful for his own life, so he made the terrible decision to comply."
1333114659457601545,2020-11-29 18:24:37,"In fact, Brandon was not a part of the initial carjacking that took place and was stunned when the robbery turned into a homicide with one of the other teens shooting both Todd and Stacie in the head."
1333114658635599872,2020-11-29 18:24:37,"While Brandon did participate in this crime, his role was minor compared to that of the other teens involved, two of whom are home from prison now."
1333114657737945090,2020-11-29 18:24:37,"First, I want to say that a terrible crime was committed and me fighting for a stay of execution does not take away from the sympathy I have for the victim's Todd and Stacie Bagley, and their families.  My heart breaks for everyone involved."
1333114655980589057,2020-11-29 18:24:36,"A terrible case has been brought to my attention and I need your help.  Without it, on December 12th Brandon Bernard is going to be executed for a crime he participated in as a teenager. https://t.co/PkbpAprMbv"
1333083921974784005,2020-11-29 16:22:29,2020 as a photo 😂 https://t.co/3clULyFtoW
1332924998961557505,2020-11-29 05:50:58,"Pack a backpack with toys, school and art supplies, personal care items, clothing and accessories, a personal note, and more, and gift it to a child displaced by the war in Artsakh. The backpacks will be distributed to students at Project Hope centers. @HiddenRoadIn"
1332924997204127747,2020-11-29 05:50:58,"Initiated by UCLA and UC Berkeley HRI chapters, ""Holiday Backpacks for Artsakh,"" aims to bring holiday cheer to the children displaced by the war in Artsakh. https://t.co/QvDL810jHf @HiddenRoadIn https://t.co/EPl6e8RvS5"
1332785426898300929,2020-11-28 20:36:22,Better Together https://t.co/aIhz9C7aoS
1332367736102641667,2020-11-27 16:56:37,thankful 🙏🏼 https://t.co/AHkO24k79E
1332113059310051330,2020-11-27 00:04:37,They’re so cute! https://t.co/aMXMPrGvNi
1331757690918371330,2020-11-26 00:32:31,"I’m so curious, which @KKWFRAGRANCE Crystal Perfume did you get???"
1331711764510240776,2020-11-25 21:30:01,It’s one of my favorites too!!! I hope you enjoy 🤍🤍 https://t.co/BbrxMrthBB
1331708426339151872,2020-11-25 21:16:45,You’re going to love the new crystal fragrances! I’m obsessed with all of them https://t.co/pPEVt2lc74
1331708187700039680,2020-11-25 21:15:48,🤍 https://t.co/P8tBtYMP27
1331690443571138571,2020-11-25 20:05:18,"AVAILABLE NOW: Our entire range of crystals @KKWFRAGRANCE’s are available to shop now! https://t.co/QF4K2dOMlr Plus our #KKWFRAGRANCE Cyber Weekend Sale starts now 🚨 Get 20% off sitewide at https://t.co/jpJ5oEq0h3. Exclusions apply. Ends Monday, 11.30 at 11:59PM PT https://t.co/cQbE3aIwtJ"
1331689222386880512,2020-11-25 20:00:26,"AVAILABLE NOW: Shop @kkwbeauty #Crystallized Collection now! https://t.co/Mt7GN5Atq7 Plus our #KKWBEAUTY Cyber Weekend Sale starts now 🚨 Get 30% off sitewide at https://t.co/S8AtBpgioE. Exclusions apply. Ends Monday, 11.30 at 11:59PM PT https://t.co/NGSJ6TJQ0w"
1331538448596000768,2020-11-25 10:01:19,"I’m so excited to announce our @SKIMS partnership with @netaporter, available online at https://t.co/hl8ltq3FTk on December 1. https://t.co/wO4lMOm3Vb"
1331318611118526464,2020-11-24 19:27:46,Soooo 🔥 https://t.co/fKGnyig6x2
1331289897416658944,2020-11-24 17:33:40,You’re going to love them!! https://t.co/G4o9qWJpfs
1331281813159940096,2020-11-24 17:01:32,"JUST DROPPED: The @SKIMS Slide. Handcrafted in Italy from ultra-soft, luxe faux fur - your new 24/7 slip-on is here. Shop now in 5 colors and in sizes 34 - 42 exclusively at https://t.co/Qsy51Sl2Sd and enjoy free shipping on domestic orders over $75. https://t.co/075AUPbOSj"
1331075846313025536,2020-11-24 03:23:06,Reflecting 💥 https://t.co/12F4ZAFRq2
1330638332322344962,2020-11-22 22:24:35,Kanye couldn’t come up with some of the lyrics but then realized he had then in a poem he had written me that was my birthday card he gave me for my 30th birthday. He took the poem he wrote me and made it the song. I keep everything! 🎶 https://t.co/VjvkmQb29j
1330638307450114050,2020-11-22 22:24:29,Happy 10 year anniversary to Kanye’s “My Beautiful Dark Twisted Fantasy” album. For those that don’t know the story behind “Lost In The World”... https://t.co/myRCzt2U4j
1330194610392616961,2020-11-21 17:01:23,"LAUNCHING TUES NOV 24: THE @SKIMS SLIDE. Super soft, ultra plush and designed for all day wear, this is your new 24/7 shoe. Launching in 5 colors and in sizes 35 - 41 on Tuesday, November 24 at 9AM PT / 12PM ET exclusively at https://t.co/Qsy51Sl2Sd. https://t.co/13XUuDN4Bl"
1330163983580602382,2020-11-21 14:59:41,Morning Sunshine ☀️ https://t.co/VPCBQSz8MT
